drug_id,rna_id,drug_name,rna_name,label
79,379,Ribavirin,miR-423,0
34,486,Sorafenib,miR-518f,0
48,456,Epirubicin,miR-487b,0
27,463,Methotrexate,miR-497,0
82,92,Cyclopamine,miR-128a,0
57,30,FOLFOX Chemotherapy,Let-7a,0
99,231,Euthyrox,miR-216a,0
112,609,AGRO100,miR-933,0
30,305,epirubicin,miR-3195,0
25,192,"1,25(OH)2D3",miR-197,0
43,47,Curcumin,miR-106a,0
12,569,Antioestrogens,miR-675*,0
10,99,Paclitaxel,miR-130,0
117,96,Hydroxyurea,miR-1293,0
26,356,Bortezomib,miR-375,0
51,480,platinum-based doublet chemotherapy ,miR-517a,0
59,247,Vemurafenib,miR-2277,0
104,396,Dibenziodolium,miR-4454,0
55,52,Prednisolone,miR-10a,0
53,176,Daunorubicin,miR-191,0
28,267,Pirarubicin,miR-29a*,0
40,306,Dexamethasone,miR-3196,0
14,111,Carboplatin,miR-136,0
45,467,Camptothecin,miR-500b,0
77,419,Levetiracetam,miR-4535,0
119,297,chemotherapy,miR-3173,0
13,315,Oxaliplatin,miR-330,0
105,601,Hydrogen Peroxide,miR-920,0
24,247,Temsirolimus,miR-2277,0
120,176,AED therapy,miR-191,0
82,450,Cyclopamine,miR-4758,0
112,219,AGRO100,miR-20b*,0
81,241,Dichloroacetate,miR-221,0
38,23,Cetuximab,SNHG5,0
56,412,10-Hydroxycamptothecin,miR-451,0
78,469,Valproate,miR-501-5P,0
92,35,histone deacetylase inhibitor,let-7d,0
75,606,Sunitinib,miR-92a-2*,0
31,398,Chemotherapy,miR-4465,0
25,510,"1,25(OH)2D3",miR-545,0
26,284,Bortezomib,miR-30c,0
117,262,Hydroxyurea,miR-2861,0
76,621,Platinum,miR-Plus-A1031,0
42,175,Erlotinib,miR-1908,0
91,111,Fludarabine,miR-136,0
115,464,modified ALLIC BFM 2002 protocol,miR-499,0
22,484,Rapamycin,miR-518c,0
2,158,Dasatinib,miR-182,0
97,594,Fulvestrant,miR-877,0
77,228,Levetiracetam,miR-214*,0
29,401,Verapamil,miR-4476,0
45,478,Camptothecin,miR-514,0
92,312,histone deacetylase inhibitor,miR-320d,0
64,546,Vinorelbine,miR-625*,0
99,526,Euthyrox,miR-587,0
110,388,Pemetrexed,miR-4284,0
47,233,Interferon-gamma,miR-217,0
60,63,Crizotinib,miR-1229-5p,0
118,562,Ethanol,miR-660,0
3,2,Imatinib,CASC11,0
110,25,Pemetrexed,UCA1,0
61,229,Lorlatinib,miR-215,0
60,469,Crizotinib,miR-501-5P,0
79,615,Ribavirin,miR-96-5p,0
118,556,Ethanol,miR-649,0
117,285,Hydroxyurea,miR-30d,0
40,413,Dexamethasone,miR-4516,0
111,322,10-hydroxycamptothecin,miR-33b,0
53,441,Daunorubicin,miR-4721,0
108,606,Tomudex,miR-92a-2*,0
109,610,Lapatinib,miR-935,0
58,414,Fluoropyrimidine,miR-452,0
111,15,10-hydroxycamptothecin,MACC1-AS1,0
83,206,Interferon-alpha,miR-200a,0
11,501,Propofol,miR-520h,0
26,441,Bortezomib,miR-4721,0
53,151,Daunorubicin,miR-17-92,0
108,491,Tomudex,miR-519c,0
11,145,Propofol,miR-15b,0
87,484,Irinotecan,miR-518c,0
77,443,Levetiracetam,miR-4723,0
55,544,Prednisolone,miR-624*,0
34,491,Sorafenib,miR-519c,0
46,444,Vinblastine,miR-4725,0
77,4,Levetiracetam,CRNDE,0
97,404,Fulvestrant,miR-4484,0
95,566,SIOP treatment protocol,miR-665,0
10,93,Paclitaxel,miR-129,0
44,275,PCI-24781,miR-302a,0
45,555,Camptothecin,miR-647,0
8,464,Trastuzumab,miR-499,0
83,255,Interferon-alpha,miR-26a-MM1,0
33,33,Glucocorticoid,let-7b,0
87,292,Irinotecan,miR-3127,0
2,170,Dasatinib,miR-18a,0
61,596,Lorlatinib,miR-886,0
3,74,Imatinib,miR-125b,0
80,358,pegIFN/RBV therapy,miR-377,0
4,216,Nilotinib,miR-20a,0
13,46,Oxaliplatin,miR-105,0
100,397,Teniposide,miR-4463,0
94,120,Epirubicin HCl,miR-141-3p,0
79,495,Ribavirin,miR-520a,0
9,230,Fluorouracil,miR-216,0
24,467,Temsirolimus,miR-500b,0
27,420,Methotrexate,miR-454,0
92,87,histone deacetylase inhibitor,miR-128,0
28,132,Pirarubicin,miR-148a,0
22,179,Rapamycin,miR-1914*,0
103,533,Carmustine,miR-593,0
74,262,Letrozole,miR-2861,0
119,582,chemotherapy,miR-762,0
118,6,Ethanol,GAS5,0
27,214,Methotrexate,miR-205,0
47,326,Interferon-gamma,miR-346,0
71,278,Cytarabine,miR-302c*,0
84,283,Mitomycin C,miR-30b*,0
57,590,FOLFOX Chemotherapy,miR-873,0
87,222,Irinotecan,miR-21-5p,0
25,124,"1,25(OH)2D3",miR-144,0
107,568,Raltitrexed,miR-675,0
119,117,chemotherapy,miR-140-3p,0
83,372,Interferon-alpha,miR-3960,0
76,276,Platinum,miR-302b,0
67,113,Cyclophosphamide,miR-138,0
71,129,Cytarabine,miR-146a,0
34,573,Sorafenib,miR-7,0
66,228,Paroxetine,miR-214*,0
3,358,Imatinib,miR-377,0
47,427,Interferon-gamma,miR-4665,0
41,153,Ibrutinib,miR-181a,0
35,4,Melphalan,CRNDE,0
115,84,modified ALLIC BFM 2002 protocol,miR-1273g,0
55,323,Prednisolone,miR-340,0
100,479,Teniposide,miR-515,0
8,331,Trastuzumab,miR-3607,0
47,212,Interferon-gamma,miR-204,0
13,305,Oxaliplatin,miR-3195,0
43,546,Curcumin,miR-625*,0
1,16,Gemcitabine,MALAT1,0
55,343,Prednisolone,miR-367,0
28,365,Pirarubicin,miR-378g,0
78,117,Valproate,miR-140-3p,0
102,564,Betulinic acid,miR-663,0
40,69,Dexamethasone,miR-1246,0
110,261,Pemetrexed,miR-28,0
20,311,Mitoxantrone,miR-320c,0
19,372,Etoposide,miR-3960,0
42,112,Erlotinib,miR-137,0
49,536,Capecitabine,miR-601,0
115,414,modified ALLIC BFM 2002 protocol,miR-452,0
11,120,Propofol,miR-141-3p,0
106,295,Pingyangmycin,miR-3147,0
56,581,10-Hydroxycamptothecin,miR-760,0
36,76,Oxymatrine,miR-126,0
64,320,Vinorelbine,miR-33a,0
111,285,10-hydroxycamptothecin,miR-30d,0
64,213,Vinorelbine,miR-204-5p,0
6,355,Gefitinib,miR-374b,0
101,361,Arsenic Trioxide,miR-378c,0
94,142,Epirubicin HCl,miR-155-5p,0
70,5,Rituximab,CUDR,0
75,339,Sunitinib,miR-365,0
8,341,Trastuzumab,miR-3653,0
53,252,Daunorubicin,miR-25,0
50,587,PLX4720,miR-769,0
37,211,Temozolomide,miR-203,0
88,517,Selumetinib,miR-569,0
90,77,Topotecan,miR-126*,0
8,38,Trastuzumab,let-7f-1*,0
45,277,Camptothecin,miR-302c,0
65,413,Prednisone,miR-4516,0
20,350,Mitoxantrone,miR-372,0
94,445,Epirubicin HCl,miR-4732,0
77,488,Levetiracetam,miR-519,0
89,380,Staurosporine,miR-424,0
38,206,Cetuximab,miR-200a,0
52,538,5-Fluorouracil,miR-606,0
31,447,Chemotherapy,miR-4745,0
59,306,Vemurafenib,miR-3196,0
4,378,Nilotinib,miR-422a,0
44,10,PCI-24781,HULC,0
115,19,modified ALLIC BFM 2002 protocol,NEAT1,0
95,280,SIOP treatment protocol,miR-30a,0
31,48,Chemotherapy,miR-106b,0
25,547,"1,25(OH)2D3",miR-628,0
63,445,Cyclosporin A,miR-4732,0
76,472,Platinum,miR-505,0
59,380,Vemurafenib,miR-424,0
76,250,Platinum,miR-23b-3p,0
84,372,Mitomycin C,miR-3960,0
104,552,Dibenziodolium,miR-639,0
35,460,Melphalan,miR-494,0
38,540,Cetuximab,miR-613,0
95,6,SIOP treatment protocol,GAS5,0
101,581,Arsenic Trioxide,miR-760,0
37,316,Temozolomide,miR-331,0
32,411,TRAIL therapy,miR-450a,0
103,275,Carmustine,miR-302a,0
98,474,Leucovorin,miR-509,0
117,347,Hydroxyurea,miR-369,0
116,131,5-fluorouracil,miR-146b-5p,0
87,104,Irinotecan,miR-132,0
18,254,Vincristine,miR-26a,0
77,140,Levetiracetam,miR-154*,0
107,459,Raltitrexed,miR-491,0
97,461,Fulvestrant,miR-495,0
114,442,DAPT,miR-4722,0
18,499,Vincristine,miR-520d*,0
9,505,Fluorouracil,miR-532,0
109,22,Lapatinib,SLC25A25-AS1,0
107,252,Raltitrexed,miR-25,0
81,295,Dichloroacetate,miR-3147,0
74,481,Letrozole,miR-517b,0
17,401,Adriamycin,miR-4476,0
88,159,Selumetinib,miR-182*,0
1,248,Gemcitabine,miR-23a,0
30,507,epirubicin,miR-541*,0
72,192,Anastrozole,miR-197,0
120,137,AED therapy,miR-151,0
79,319,Ribavirin,miR-339,0
34,489,Sorafenib,miR-519a,0
104,593,Dibenziodolium,miR-876,0
89,182,Staurosporine,miR-192*,0
26,243,Bortezomib,miR-222,0
109,23,Lapatinib,SNHG5,0
56,529,10-Hydroxycamptothecin,miR-590,0
71,572,Cytarabine,miR-6886-3p,0
66,52,Paroxetine,miR-10a,0
66,197,Paroxetine,miR-199a,0
99,145,Euthyrox,miR-15b,0
76,326,Platinum,miR-346,0
33,448,Glucocorticoid,miR-4749,0
104,355,Dibenziodolium,miR-374b,0
14,37,Carboplatin,let-7f,0
69,526,Retinoic Acid,miR-587,0
112,602,AGRO100,miR-922,0
78,158,Valproate,miR-182,0
30,54,epirubicin,miR-10a*,0
82,10,Cyclopamine,HULC,0
21,145,Nutlin-3a,miR-15b,0
42,48,Erlotinib,miR-106b,0
47,451,Interferon-gamma,miR-4783,0
21,378,Nutlin-3a,miR-422a,0
92,413,histone deacetylase inhibitor,miR-4516,0
85,426,Pertuzumab,miR-4655,0
44,408,PCI-24781,miR-4497,0
51,26,platinum-based doublet chemotherapy ,XIST,0
92,150,histone deacetylase inhibitor,miR-17-5p,0
67,314,Cyclophosphamide,miR-328,0
10,523,Paclitaxel,miR-584,0
90,549,Topotecan,miR-630,0
80,379,pegIFN/RBV therapy,miR-423,0
90,450,Topotecan,miR-4758,0
11,182,Propofol,miR-192*,0
9,111,Fluorouracil,miR-136,0
103,286,Carmustine,miR-30d*,0
72,358,Anastrozole,miR-377,0
110,269,Pemetrexed,miR-29b-1*,0
56,583,10-Hydroxycamptothecin,miR-765,0
52,139,5-Fluorouracil,miR-153,0
118,328,Ethanol,miR-34a-5p,0
52,347,5-Fluorouracil,miR-369,0
95,613,SIOP treatment protocol,miR-942,0
83,541,Interferon-alpha,miR-614,0
18,531,Vincristine,miR-591,0
16,547,Docetaxel,miR-628,0
27,175,Methotrexate,miR-1908,0
50,517,PLX4720,miR-569,0
99,392,Euthyrox,miR-431,0
97,305,Fulvestrant,miR-3195,0
119,379,chemotherapy,miR-423,0
57,502,FOLFOX Chemotherapy,miR-522,0
45,108,Camptothecin,miR-1343,0
77,493,Levetiracetam,miR-519e*,0
118,384,Ethanol,miR-4257,0
100,44,Teniposide,miR-101,0
116,72,5-fluorouracil,miR-1258,0
114,256,DAPT,miR-26b,0
44,255,PCI-24781,miR-26a-MM1,0
89,514,Staurosporine,miR-560,0
45,506,Camptothecin,miR-539,0
2,13,Dasatinib,LUCAT1,0
43,18,Curcumin,MRUL,0
5,611,Doxorubicin,miR-939,0
88,409,Selumetinib,miR-449a,0
47,157,Interferon-gamma,miR-181d,0
60,114,Crizotinib,miR-138-1*,0
6,490,Gefitinib,miR-519b,0
63,91,Cyclosporin A,miR-1288,0
19,21,Etoposide,ROR1-AS1,0
16,293,Docetaxel,miR-3130,0
63,571,Cyclosporin A,miR-6845-5p,0
50,607,PLX4720,miR-92b,0
34,277,Sorafenib,miR-302c,0
83,132,Interferon-alpha,miR-148a,0
100,620,Teniposide,miR-99b*,0
119,509,chemotherapy,miR-543,0
77,173,Levetiracetam,miR-19,0
2,424,Dasatinib,miR-4640,0
102,130,Betulinic acid,miR-146b,0
11,621,Propofol,miR-Plus-A1031,0
118,552,Ethanol,miR-639,0
111,269,10-hydroxycamptothecin,miR-29b-1*,0
40,368,Dexamethasone,miR-382,0
59,141,Vemurafenib,miR-155,0
68,337,Mafosfamide,miR-363*,0
33,20,Glucocorticoid,PVT1,0
45,5,Camptothecin,CUDR,0
25,518,"1,25(OH)2D3",miR-571,0
42,579,Erlotinib,miR-744,0
19,112,Etoposide,miR-137,0
66,334,Paroxetine,miR-362,0
55,292,Prednisolone,miR-3127,0
14,496,Carboplatin,miR-520b,0
68,89,Mafosfamide,miR-1280,0
11,82,Propofol,miR-1268,0
50,446,PLX4720,miR-4739,0
62,234,Colchicine,miR-218,0
110,187,Pemetrexed,miR-194,0
10,335,Paclitaxel,miR-3621,0
6,420,Gefitinib,miR-454,0
54,365,L-asparaginase,miR-378g,0
34,571,Sorafenib,miR-6845-5p,0
100,259,Teniposide,miR-27b,0
13,459,Oxaliplatin,miR-491,0
75,610,Sunitinib,miR-935,0
50,530,PLX4720,miR-590-5p,0
118,367,Ethanol,miR-381,0
36,259,Oxymatrine,miR-27b,0
83,582,Interferon-alpha,miR-762,0
110,487,Pemetrexed,miR-518f*,0
29,7,Verapamil,GIHCG,0
18,4,Vincristine,CRNDE,0
97,352,Fulvestrant,miR-373*,0
14,60,Carboplatin,miR-1226,0
44,392,PCI-24781,miR-431,0
94,247,Epirubicin HCl,miR-2277,0
15,293,Tetraplatin,miR-3130,0
88,611,Selumetinib,miR-939,0
47,541,Interferon-gamma,miR-614,0
66,351,Paroxetine,miR-373,0
24,221,Temsirolimus,miR-21*,0
71,407,Cytarabine,miR-4492,0
26,504,Bortezomib,miR-526b*,0
116,28,5-fluorouracil,linc-VLDLR,0
88,62,Selumetinib,miR-1228*,0
29,404,Verapamil,miR-4484,0
83,369,Interferon-alpha,miR-383,0
27,432,Methotrexate,miR-4685,0
12,44,Antioestrogens,miR-101,0
45,444,Camptothecin,miR-4725,0
64,192,Vinorelbine,miR-197,0
21,542,Nutlin-3a,miR-615,0
70,139,Rituximab,miR-153,0
103,319,Carmustine,miR-339,0
80,344,pegIFN/RBV therapy,miR-3676,0
117,455,Hydroxyurea,miR-486,0
68,268,Mafosfamide,miR-29b,0
93,27,intensive induction chemotherapy based on cytarabine and idarubicine,XLOC_006753,0
77,609,Levetiracetam,miR-933,0
78,190,Valproate,miR-196a-5p,0
52,225,5-Fluorouracil,miR-212,0
76,10,Platinum,HULC,0
40,96,Dexamethasone,miR-1293,0
106,154,Pingyangmycin,miR-181a*,0
111,375,10-hydroxycamptothecin,miR-411,0
55,252,Prednisolone,miR-25,0
78,367,Valproate,miR-381,0
70,357,Rituximab,miR-376c,0
119,392,chemotherapy,miR-431,0
104,543,Dibenziodolium,miR-618,0
21,489,Nutlin-3a,miR-519a,0
116,25,5-fluorouracil,UCA1,0
47,188,Interferon-gamma,miR-195,0
13,108,Oxaliplatin,miR-1343,0
67,5,Cyclophosphamide,CUDR,0
11,53,Propofol,miR-10a ,0
105,125,Hydrogen Peroxide,miR-144-3p,0
63,404,Cyclosporin A,miR-4484,0
48,345,Epirubicin,miR-3682,0
35,461,Melphalan,miR-495,0
45,186,Camptothecin,miR-193b*,0
69,60,Retinoic Acid,miR-1226,0
9,45,Fluorouracil,miR-103,0
25,241,"1,25(OH)2D3",miR-221,0
116,505,5-fluorouracil,miR-532,0
118,212,Ethanol,miR-204,0
8,520,Trastuzumab,miR-576,0
47,512,Interferon-gamma,miR-550,0
109,462,Lapatinib,miR-496,0
112,218,AGRO100,miR-20b,0
68,392,Mafosfamide,miR-431,0
109,248,Lapatinib,miR-23a,0
112,517,AGRO100,miR-569,0
99,464,Euthyrox,miR-499,0
1,601,Gemcitabine,miR-920,0
38,394,Cetuximab,miR-4428,0
35,539,Melphalan,miR-6087,0
21,206,Nutlin-3a,miR-200a,0
29,341,Verapamil,miR-3653,0
58,518,Fluoropyrimidine,miR-571,0
83,585,Interferon-alpha,miR-767,0
46,87,Vinblastine,miR-128,0
47,169,Interferon-gamma,miR-188,0
69,56,Retinoic Acid,miR-1183,0
59,207,Vemurafenib,miR-200b,0
67,95,Cyclophosphamide,miR-1290,0
4,24,Nilotinib,TUG1,0
80,84,pegIFN/RBV therapy,miR-1273g,0
100,452,Teniposide,miR-4787,0
97,599,Fulvestrant,miR-892b,0
50,262,PLX4720,miR-2861,0
93,600,intensive induction chemotherapy based on cytarabine and idarubicine,miR-9,0
35,557,Melphalan,miR-651,0
84,47,Mitomycin C,miR-106a,0
1,193,Gemcitabine,miR-197-3p,0
2,364,Dasatinib,miR-378f,0
27,164,Methotrexate,miR-185,0
77,221,Levetiracetam,miR-21*,0
45,442,Camptothecin,miR-4722,0
79,286,Ribavirin,miR-30d*,0
38,40,Cetuximab,let-7i,0
42,218,Erlotinib,miR-20b,0
99,55,Euthyrox,miR-10b,0
28,143,Pirarubicin,miR-15a,0
88,153,Selumetinib,miR-181a,0
61,80,Lorlatinib,miR-1264,0
78,21,Valproate,ROR1-AS1,0
25,264,"1,25(OH)2D3",miR-298,0
15,444,Tetraplatin,miR-4725,0
15,538,Tetraplatin,miR-606,0
104,54,Dibenziodolium,miR-10a*,0
99,134,Euthyrox,miR-149,0
45,245,Camptothecin,miR-223,0
111,618,10-hydroxycamptothecin,miR-99a-5p,0
107,287,Raltitrexed,miR-30e,0
39,563,Taxol,miR-662,0
113,501,Dihydrotestosterone,miR-520h,0
30,71,epirubicin,miR-1256,0
37,177,Temozolomide,miR-191*,0
4,285,Nilotinib,miR-30d,0
19,320,Etoposide,miR-33a,0
60,600,Crizotinib,miR-9,0
62,377,Colchicine,miR-421,0
61,293,Lorlatinib,miR-3130,0
55,598,Prednisolone,miR-888,0
116,59,5-fluorouracil,miR-122,0
88,236,Selumetinib,miR-219-2,0
119,0,chemotherapy,ANRIL,0
5,549,Doxorubicin,miR-630,0
112,365,AGRO100,miR-378g,0
94,517,Epirubicin HCl,miR-569,0
40,391,Dexamethasone,miR-429,0
115,604,modified ALLIC BFM 2002 protocol,miR-92a,0
6,174,Gefitinib,miR-190,0
27,618,Methotrexate,miR-99a-5p,0
112,213,AGRO100,miR-204-5p,0
62,101,Colchicine,miR-130a,0
15,40,Tetraplatin,let-7i,0
69,38,Retinoic Acid,let-7f-1*,0
80,95,pegIFN/RBV therapy,miR-1290,0
44,427,PCI-24781,miR-4665,0
74,503,Letrozole,miR-523,0
74,71,Letrozole,miR-1256,0
114,326,DAPT,miR-346,0
105,32,Hydrogen Peroxide,let-7a,0
54,128,L-asparaginase,miR-1469,0
20,346,Mitoxantrone,miR-3687,0
87,409,Irinotecan,miR-449a,0
6,384,Gefitinib,miR-4257,0
81,407,Dichloroacetate,miR-4492,0
69,457,Retinoic Acid,miR-489,0
41,56,Ibrutinib,miR-1183,0
100,258,Teniposide,miR-27a,0
118,147,Ethanol,miR-16,0
28,317,Pirarubicin,miR-335,0
73,397,Exemestane,miR-4463,0
59,545,Vemurafenib,miR-625,0
55,436,Prednisolone,miR-4707,0
81,577,Dichloroacetate,miR-718,0
17,429,Adriamycin,miR-4674,0
68,265,Mafosfamide,miR-299,0
66,446,Paroxetine,miR-4739,0
57,523,FOLFOX Chemotherapy,miR-584,0
26,521,Bortezomib,miR-578,0
82,421,Cyclopamine,miR-455,0
7,28,Tamoxifen,linc-VLDLR,0
36,535,Oxymatrine,miR-598,0
72,84,Anastrozole,miR-1273g,0
56,275,10-Hydroxycamptothecin,miR-302a,0
68,403,Mafosfamide,miR-448,0
79,371,Ribavirin,miR-3940,0
5,193,Doxorubicin,miR-197-3p,0
76,471,Platinum,miR-503,0
77,231,Levetiracetam,miR-216a,0
25,410,"1,25(OH)2D3",miR-4508,0
45,216,Camptothecin,miR-20a,0
9,244,Fluorouracil,miR-222*,0
96,49,Epirubicin hydrochloride,miR-106b-25,0
101,327,Arsenic Trioxide,miR-34a,0
118,157,Ethanol,miR-181d,0
51,336,platinum-based doublet chemotherapy ,miR-363,0
38,208,Cetuximab,miR-200c,0
50,558,PLX4720,miR-652,0
92,212,histone deacetylase inhibitor,miR-204,0
20,520,Mitoxantrone,miR-576,0
33,71,Glucocorticoid,miR-1256,0
6,527,Gefitinib,miR-588,0
100,55,Teniposide,miR-10b,0
30,601,epirubicin,miR-920,0
60,122,Crizotinib,miR-143,0
55,255,Prednisolone,miR-26a-MM1,0
103,410,Carmustine,miR-4508,0
115,193,modified ALLIC BFM 2002 protocol,miR-197-3p,0
9,151,Fluorouracil,miR-17-92,0
96,534,Epirubicin hydrochloride,miR-593*,0
39,282,Taxol,miR-30b,0
89,582,Staurosporine,miR-762,0
96,289,Epirubicin hydrochloride,miR-31,0
73,232,Exemestane,miR-216b,0
119,441,chemotherapy,miR-4721,0
116,231,5-fluorouracil,miR-216a,0
9,344,Fluorouracil,miR-3676,0
22,2,Rapamycin,CASC11,0
31,552,Chemotherapy,miR-639,0
15,60,Tetraplatin,miR-1226,0
112,495,AGRO100,miR-520a,0
46,286,Vinblastine,miR-30d*,0
12,168,Antioestrogens,miR-187*,0
78,476,Valproate,miR-512,0
118,348,Ethanol,miR-370,0
40,579,Dexamethasone,miR-744,0
120,202,AED therapy,miR-19a,0
47,395,Interferon-gamma,miR-4430,0
50,583,PLX4720,miR-765,0
72,242,Anastrozole,miR-221*,0
74,19,Letrozole,NEAT1,0
58,369,Fluoropyrimidine,miR-383,0
67,555,Cyclophosphamide,miR-647,0
120,489,AED therapy,miR-519a,0
102,299,Betulinic acid,miR-3178,0
14,362,Carboplatin,miR-378d,0
100,602,Teniposide,miR-922,0
96,177,Epirubicin hydrochloride,miR-191*,0
3,264,Imatinib,miR-298,0
114,11,DAPT,LINP1,0
38,582,Cetuximab,miR-762,0
87,346,Irinotecan,miR-3687,0
41,559,Ibrutinib,miR-654-5p,0
20,259,Mitoxantrone,miR-27b,0
11,331,Propofol,miR-3607,0
39,367,Taxol,miR-381,0
9,485,Fluorouracil,miR-518e*,0
82,383,Cyclopamine,miR-425*,0
50,136,PLX4720,miR-150,0
97,264,Fulvestrant,miR-298,0
58,22,Fluoropyrimidine,SLC25A25-AS1,0
116,49,5-fluorouracil,miR-106b-25,0
85,559,Pertuzumab,miR-654-5p,0
55,62,Prednisolone,miR-1228*,0
60,229,Crizotinib,miR-215,0
88,618,Selumetinib,miR-99a-5p,0
81,118,Dichloroacetate,miR-141,0
75,346,Sunitinib,miR-3687,0
86,98,Arsenic trioxide,miR-1299,0
110,123,Pemetrexed,miR-143*,0
42,212,Erlotinib,miR-204,0
58,5,Fluoropyrimidine,CUDR,0
111,235,10-hydroxycamptothecin,miR-219,0
117,87,Hydroxyurea,miR-128,0
53,596,Daunorubicin,miR-886,0
8,114,Trastuzumab,miR-138-1*,0
6,76,Gefitinib,miR-126,0
108,335,Tomudex,miR-3621,0
112,577,AGRO100,miR-718,0
47,570,Interferon-gamma,miR-6825-5p,0
89,443,Staurosporine,miR-4723,0
115,507,modified ALLIC BFM 2002 protocol,miR-541*,0
78,364,Valproate,miR-378f,0
23,521,Sirolimus,miR-578,0
13,78,Oxaliplatin,miR-1260,0
108,70,Tomudex,miR-1247,0
102,561,Betulinic acid,miR-658,0
68,455,Mafosfamide,miR-486,0
69,479,Retinoic Acid,miR-515,0
47,515,Interferon-gamma,miR-563,0
15,621,Tetraplatin,miR-Plus-A1031,0
65,535,Prednisone,miR-598,0
92,316,histone deacetylase inhibitor,miR-331,0
86,313,Arsenic trioxide,miR-324,0
83,550,Interferon-alpha,miR-633,0
119,600,chemotherapy,miR-9,0
27,593,Methotrexate,miR-876,0
63,69,Cyclosporin A,miR-1246,0
56,493,10-Hydroxycamptothecin,miR-519e*,0
96,421,Epirubicin hydrochloride,miR-455,0
46,44,Vinblastine,miR-101,0
12,410,Antioestrogens,miR-4508,0
52,376,5-Fluorouracil,miR-412,0
69,115,Retinoic Acid,miR-139,0
98,505,Leucovorin,miR-532,0
59,157,Vemurafenib,miR-181d,0
119,597,chemotherapy,miR-887,0
77,360,Levetiracetam,miR-378a,0
36,257,Oxymatrine,miR-275,0
92,100,histone deacetylase inhibitor,miR-1307,0
30,423,epirubicin,miR-4638,0
27,467,Methotrexate,miR-500b,0
45,576,Camptothecin,miR-708,0
39,346,Taxol,miR-3687,0
73,599,Exemestane,miR-892b,0
17,357,Adriamycin,miR-376c,0
112,417,AGRO100,miR-4530,0
50,349,PLX4720,miR-371,0
34,261,Sorafenib,miR-28,0
98,79,Leucovorin,miR-1260b,0
41,180,Ibrutinib,miR-1915,0
12,367,Antioestrogens,miR-381,0
26,176,Bortezomib,miR-191,0
7,4,Tamoxifen,CRNDE,0
99,552,Euthyrox,miR-639,0
108,144,Tomudex,miR-15a*,0
21,483,Nutlin-3a,miR-518b,0
56,80,10-Hydroxycamptothecin,miR-1264,0
85,596,Pertuzumab,miR-886,0
76,28,Platinum,linc-VLDLR,0
71,411,Cytarabine,miR-450a,0
60,28,Crizotinib,linc-VLDLR,0
30,13,epirubicin,LUCAT1,0
109,429,Lapatinib,miR-4674,0
49,47,Capecitabine,miR-106a,0
24,122,Temsirolimus,miR-143,0
67,544,Cyclophosphamide,miR-624*,0
27,536,Methotrexate,miR-601,0
34,40,Sorafenib,let-7i,0
22,56,Rapamycin,miR-1183,0
48,248,Epirubicin,miR-23a,0
47,445,Interferon-gamma,miR-4732,0
94,391,Epirubicin HCl,miR-429,0
2,535,Dasatinib,miR-598,0
34,380,Sorafenib,miR-424,0
59,482,Vemurafenib,miR-517c,0
113,115,Dihydrotestosterone,miR-139,0
53,78,Daunorubicin,miR-1260,0
101,304,Arsenic Trioxide,miR-3193,0
39,571,Taxol,miR-6845-5p,0
44,520,PCI-24781,miR-576,0
26,502,Bortezomib,miR-522,0
99,533,Euthyrox,miR-593,0
62,398,Colchicine,miR-4465,0
14,190,Carboplatin,miR-196a-5p,0
7,513,Tamoxifen,miR-555,0
102,177,Betulinic acid,miR-191*,0
70,117,Rituximab,miR-140-3p,0
89,125,Staurosporine,miR-144-3p,0
68,355,Mafosfamide,miR-374b,0
28,603,Pirarubicin,miR-923,0
74,42,Letrozole,miR-100,0
92,17,histone deacetylase inhibitor,MEG3,0
104,454,Dibenziodolium,miR-485,0
70,209,Rituximab,miR-200c*,0
47,262,Interferon-gamma,miR-2861,0
26,621,Bortezomib,miR-Plus-A1031,0
71,345,Cytarabine,miR-3682,0
112,61,AGRO100,miR-1228,0
31,165,Chemotherapy,miR-186,0
61,90,Lorlatinib,miR-1285,0
13,487,Oxaliplatin,miR-518f*,0
14,65,Carboplatin,miR-1234,0
45,395,Camptothecin,miR-4430,0
51,498,platinum-based doublet chemotherapy ,miR-520d,0
44,188,PCI-24781,miR-195,0
2,168,Dasatinib,miR-187*,0
84,164,Mitomycin C,miR-185,0
104,560,Dibenziodolium,miR-655,0
110,133,Pemetrexed,miR-148b,0
104,277,Dibenziodolium,miR-302c,0
64,537,Vinorelbine,miR-605,0
68,315,Mafosfamide,miR-330,0
62,391,Colchicine,miR-429,0
105,213,Hydrogen Peroxide,miR-204-5p,0
114,122,DAPT,miR-143,0
89,365,Staurosporine,miR-378g,0
55,149,Prednisolone,miR-17*,0
88,393,Selumetinib,miR-433,0
84,6,Mitomycin C,GAS5,0
94,564,Epirubicin HCl,miR-663,0
68,592,Mafosfamide,miR-875,0
113,62,Dihydrotestosterone,miR-1228*,0
24,584,Temsirolimus,miR-766,0
71,174,Cytarabine,miR-190,0
13,354,Oxaliplatin,miR-374a*,0
49,73,Capecitabine,miR-125a,0
106,82,Pingyangmycin,miR-1268,0
79,219,Ribavirin,miR-20b*,0
32,588,TRAIL therapy,miR-801,0
77,224,Levetiracetam,miR-211,0
115,362,modified ALLIC BFM 2002 protocol,miR-378d,0
118,422,Ethanol,miR-455-3p,0
85,332,Pertuzumab,miR-361,0
