fold,rna_idx,drug_idx,label,split
2,331,50,1,train
2,332,5,1,train
2,332,7,1,train
2,332,13,1,train
2,332,27,1,train
2,332,50,1,train
2,332,52,1,train
2,335,0,1,train
2,335,52,1,train
2,336,0,1,train
2,336,16,1,train
2,336,31,1,train
2,336,50,1,train
2,337,0,1,train
2,337,52,1,train
2,337,66,1,train
2,338,52,1,train
2,339,0,1,train
2,339,3,1,train
2,339,7,1,train
2,339,27,1,train
2,339,52,1,train
2,339,56,1,train
2,339,57,1,train
2,340,0,1,train
2,340,50,1,train
2,341,0,1,train
2,341,50,1,train
2,342,52,1,train
2,343,5,1,train
2,345,52,1,train
2,346,0,1,train
2,346,52,1,train
2,347,5,1,train
2,348,0,1,train
2,348,5,1,train
2,348,52,1,train
2,349,0,1,train
2,349,16,1,train
2,349,52,1,train
2,349,56,1,train
2,350,0,1,train
2,350,13,1,train
2,350,52,1,train
2,350,56,1,train
2,351,0,1,train
2,351,5,1,train
2,351,56,1,train
2,352,0,1,train
2,352,5,1,train
2,353,0,1,train
2,353,6,1,train
2,353,7,1,train
2,354,5,1,train
2,355,0,1,train
2,355,7,1,train
2,355,34,1,train
2,357,0,1,train
2,357,5,1,train
2,358,0,1,train
2,359,0,1,train
2,359,5,1,train
2,359,27,1,train
2,359,48,1,train
2,359,52,1,train
2,361,0,1,train
2,361,52,1,train
2,362,52,1,train
2,366,52,1,train
2,367,5,1,train
2,367,16,1,train
2,367,31,1,train
2,368,0,1,train
2,368,5,1,train
2,368,13,1,train
2,368,27,1,train
2,371,52,1,train
2,372,52,1,train
2,373,50,1,train
2,373,57,1,train
2,374,5,1,train
2,376,5,1,train
2,376,13,1,train
2,377,0,1,train
2,377,13,1,train
2,377,52,1,train
2,378,5,1,train
2,378,52,1,train
2,379,0,1,train
2,379,6,1,train
2,379,7,1,train
2,379,13,1,train
2,379,52,1,train
2,379,57,1,train
2,380,5,1,train
2,380,16,1,train
2,380,19,1,train
2,380,52,1,train
2,381,0,1,train
2,381,18,1,train
2,381,52,1,train
2,382,5,1,train
2,382,7,1,train
2,382,13,1,train
2,382,18,1,train
2,382,50,1,train
2,382,52,1,train
2,383,34,1,train
2,383,52,1,train
2,383,66,1,train
2,384,52,1,train
2,385,52,1,train
2,386,52,1,train
2,387,52,1,train
2,389,52,1,train
2,390,52,1,train
2,391,0,1,train
2,391,5,1,train
2,391,7,1,train
2,391,13,1,train
2,391,16,1,train
2,391,18,1,train
2,391,52,1,train
2,391,56,1,train
2,392,5,1,train
2,392,16,1,train
2,393,13,1,train
2,395,5,1,train
2,395,18,1,train
2,396,52,1,train
2,397,52,1,train
2,398,52,1,train
2,399,52,1,train
2,400,52,1,train
2,401,52,1,train
2,402,52,1,train
2,403,5,1,train
2,404,52,1,train
2,405,52,1,train
2,406,52,1,train
2,407,52,1,train
2,410,52,1,train
2,411,5,1,train
2,411,52,1,train
2,412,0,1,train
2,412,5,1,train
2,412,16,1,train
2,412,17,1,train
2,412,46,1,train
2,412,48,1,train
2,412,57,1,train
2,412,117,1,train
2,413,52,1,train
2,414,0,1,train
2,414,16,1,train
2,414,37,1,train
2,414,56,1,train
2,415,52,1,train
2,416,5,1,train
2,417,52,1,train
2,418,52,1,train
2,419,52,1,train
2,420,5,1,train
2,420,16,1,train
2,420,52,1,train
2,421,0,1,train
2,421,5,1,train
2,421,16,1,train
2,421,27,1,train
2,423,52,1,train
2,425,52,1,train
2,426,52,1,train
2,427,52,1,train
2,431,77,1,train
2,431,78,1,train
2,432,52,1,train
2,434,52,1,train
2,435,52,1,train
2,436,52,1,train
2,437,52,1,train
2,438,52,1,train
2,439,52,1,train
2,440,52,1,train
2,441,52,1,train
2,442,52,1,train
2,443,52,1,train
2,445,52,1,train
2,448,52,1,train
2,449,52,1,train
2,450,52,1,train
2,451,52,1,train
2,452,52,1,train
2,453,0,1,train
2,453,3,1,train
2,453,5,1,train
2,453,13,1,train
2,453,17,1,train
2,453,34,1,train
2,453,52,1,train
2,454,0,1,train
2,454,5,1,train
2,454,66,1,train
2,454,91,1,train
2,455,0,1,train
2,455,3,1,train
2,455,5,1,train
2,455,52,1,train
2,455,66,1,train
2,456,5,1,train
2,456,6,1,train
2,457,0,1,train
2,457,5,1,train
2,457,7,1,train
2,458,50,1,train
2,459,0,1,train
2,459,5,1,train
2,460,5,1,train
2,460,18,1,train
2,460,34,1,train
2,461,0,1,train
2,461,17,1,train
2,461,19,1,train
2,461,76,1,train
2,462,5,1,train
2,463,5,1,train
2,463,6,1,train
2,463,37,1,train
2,464,5,1,train
2,465,5,1,train
2,465,16,1,train
2,465,66,1,train
2,466,52,1,train
2,469,5,1,train
2,469,19,1,train
2,470,5,1,train
2,470,37,1,train
2,470,57,1,train
2,470,66,1,train
2,471,0,1,train
2,471,52,1,train
2,472,5,1,train
2,472,27,1,train
2,474,0,1,train
2,474,5,1,train
2,475,0,1,train
2,475,5,1,train
2,475,18,1,train
2,475,52,1,train
2,476,0,1,train
2,476,7,1,train
2,477,5,1,train
2,477,13,1,train
2,478,0,1,train
2,478,5,1,train
2,480,0,1,train
2,480,5,1,train
2,482,0,1,train
2,482,5,1,train
2,482,7,1,train
2,483,0,1,train
2,483,7,1,train
2,484,0,1,train
2,484,7,1,train
2,486,0,1,train
2,486,7,1,train
2,487,0,1,train
2,487,52,1,train
2,488,5,1,train
2,488,19,1,train
2,489,0,1,train
2,489,7,1,train
2,490,0,1,train
2,490,5,1,train
2,491,0,1,train
2,491,7,1,train
2,492,0,1,train
2,492,7,1,train
2,494,5,1,train
2,494,7,1,train
2,494,18,1,train
2,494,65,1,train
2,495,0,1,train
2,495,5,1,train
2,495,52,1,train
2,497,0,1,train
2,497,5,1,train
2,498,5,1,train
2,502,0,1,train
2,502,7,1,train
2,503,0,1,train
2,503,5,1,train
2,504,5,1,train
2,506,0,1,train
2,506,5,1,train
2,508,5,1,train
2,509,50,1,train
2,509,57,1,train
2,510,5,1,train
2,511,5,1,train
2,511,34,1,train
2,512,7,1,train
2,512,13,1,train
2,513,5,1,train
2,515,5,1,train
2,516,5,1,train
2,517,5,1,train
2,518,5,1,train
2,520,5,1,train
2,520,13,1,train
2,521,5,1,train
2,522,5,1,train
2,523,0,1,train
2,523,5,1,train
2,523,13,1,train
2,523,52,1,train
2,524,13,1,train
2,525,5,1,train
2,526,5,1,train
2,526,52,1,train
2,527,5,1,train
2,528,5,1,train
2,529,0,1,train
2,529,5,1,train
2,529,52,1,train
2,530,0,1,train
2,530,17,1,train
2,531,5,1,train
2,531,13,1,train
2,532,5,1,train
2,533,52,1,train
2,534,5,1,train
2,535,0,1,train
2,535,16,1,train
2,536,0,1,train
2,536,5,1,train
2,536,13,1,train
2,537,5,1,train
2,539,18,1,train
2,540,0,1,train
2,540,5,1,train
2,540,13,1,train
2,540,34,1,train
2,541,52,1,train
2,542,0,1,train
2,542,5,1,train
2,542,18,1,train
2,542,27,1,train
2,542,52,1,train
2,543,13,1,train
2,543,52,1,train
2,544,52,1,train
2,545,7,1,train
2,545,31,1,train
2,545,66,1,train
2,546,52,1,train
2,547,7,1,train
2,547,75,1,train
2,549,0,1,train
2,549,6,1,train
2,549,13,1,train
2,550,0,1,train
2,550,5,1,train
2,551,0,1,train
2,551,13,1,train
2,551,18,1,train
2,551,26,1,train
2,552,5,1,train
2,554,5,1,train
2,558,5,1,train
2,558,57,1,train
2,558,79,1,train
2,560,5,1,train
2,561,52,1,train
2,562,3,1,train
2,562,5,1,train
2,562,6,1,train
2,562,13,1,train
2,562,50,1,train
2,562,52,1,train
2,562,57,1,train
2,563,5,1,train
2,564,0,1,train
2,564,16,1,train
2,564,52,1,train
2,565,0,1,train
2,565,52,1,train
2,566,52,1,train
2,567,52,1,train
2,567,66,1,train
2,568,13,1,train
2,568,52,1,train
2,569,52,1,train
2,570,13,1,train
2,570,28,1,train
2,571,13,1,train
2,571,28,1,train
2,572,13,1,train
2,572,28,1,train
2,573,0,1,train
2,573,7,1,train
2,573,13,1,train
2,573,52,1,train
2,574,5,1,train
2,576,115,1,train
2,577,52,1,train
2,578,52,1,train
2,578,57,1,train
2,581,5,1,train
2,582,6,1,train
2,582,26,1,train
2,582,52,1,train
2,583,5,1,train
2,583,13,1,train
2,584,0,1,train
2,584,5,1,train
2,584,6,1,train
2,584,18,1,train
2,584,52,1,train
2,585,5,1,train
2,585,16,1,train
2,587,5,1,train
2,587,7,1,train
2,588,0,1,train
2,589,5,1,train
2,591,52,1,train
2,592,0,1,train
2,593,0,1,train
2,593,5,1,train
2,593,13,1,train
2,594,0,1,train
2,594,5,1,train
2,594,18,1,train
2,594,52,1,train
2,595,5,1,train
2,598,5,1,train
2,599,5,1,train
2,599,13,1,train
2,600,0,1,train
2,600,5,1,train
2,600,18,1,train
2,600,19,1,train
2,600,37,1,train
2,600,53,1,train
2,600,54,1,train
2,600,55,1,train
2,601,5,1,train
2,603,0,1,train
2,604,0,1,train
2,604,5,1,train
2,604,6,1,train
2,604,13,1,train
2,604,52,1,train
2,606,0,1,train
2,606,14,1,train
2,608,0,1,train
2,608,5,1,train
2,608,13,1,train
2,609,5,1,train
2,610,0,1,train
2,610,5,1,train
2,610,7,1,train
2,611,13,1,train
2,611,26,1,train
2,612,52,1,train
2,613,32,1,train
2,613,75,1,train
2,614,0,1,train
2,614,5,1,train
2,614,7,1,train
2,614,50,1,train
2,614,52,1,train
2,616,0,1,train
2,616,5,1,train
2,616,16,1,train
2,616,52,1,train
2,616,56,1,train
2,617,0,1,train
2,617,5,1,train
2,617,6,1,train
2,617,13,1,train
2,617,16,1,train
2,617,18,1,train
2,617,50,1,train
2,617,52,1,train
2,617,53,1,train
2,617,54,1,train
2,617,55,1,train
2,617,57,1,train
2,618,5,1,train
2,618,18,1,train
2,618,65,1,train
2,618,70,1,train
2,619,0,1,train
2,619,5,1,train
2,619,7,1,train
2,619,13,1,train
2,619,16,1,train
2,193,26,0,train
2,39,6,0,train
2,606,59,0,train
2,142,75,0,train
2,198,59,0,train
2,213,13,0,train
2,36,59,0,train
2,319,3,0,train
2,213,52,0,train
2,150,7,0,train
2,134,116,0,train
2,332,0,0,train
2,102,26,0,train
2,213,94,0,train
2,6,37,0,train
2,12,39,0,train
2,618,3,0,train
2,179,49,0,train
2,618,37,0,train
2,217,0,0,train
2,217,27,0,train
2,239,116,0,train
2,125,17,0,train
2,16,7,0,train
2,213,27,0,train
2,17,116,0,train
2,150,26,0,train
2,190,7,0,train
2,193,52,0,train
2,359,116,0,train
2,120,14,0,train
2,568,0,0,train
2,179,34,0,train
2,239,39,0,train
2,217,17,0,train
2,217,34,0,train
2,39,39,0,train
2,415,3,0,train
2,328,16,0,train
2,77,7,0,train
2,43,39,0,train
2,508,18,0,train
2,213,34,0,train
2,17,3,0,train
2,328,45,0,train
2,40,7,0,train
2,193,75,0,train
2,43,27,0,train
2,222,43,0,train
2,34,13,0,train
2,102,16,0,train
2,618,59,0,train
2,115,0,0,train
2,24,37,0,train
2,43,6,0,train
2,339,5,0,train
2,328,116,0,train
2,191,34,0,train
2,463,7,0,train
2,35,6,0,train
2,125,39,0,train
2,530,16,0,train
2,39,13,0,train
2,60,34,0,train
2,6,39,0,train
2,12,116,0,train
2,34,39,0,train
2,328,34,0,train
2,156,116,0,train
2,35,17,0,train
2,328,30,0,train
2,106,34,0,train
2,245,3,0,train
2,328,26,0,train
2,217,37,0,train
2,102,3,0,train
2,191,0,0,train
2,156,52,0,train
2,190,13,0,train
2,213,75,0,train
2,193,116,0,train
2,179,13,0,train
2,102,30,0,train
2,142,13,0,train
2,606,17,0,train
2,132,116,0,train
2,190,59,0,train
2,184,66,0,train
2,63,76,0,train
2,36,17,0,train
2,12,37,0,train
2,70,0,0,train
2,142,3,0,train
2,328,84,0,train
2,508,19,0,train
2,239,13,0,train
2,34,37,0,train
2,12,52,0,train
2,328,37,0,train
2,43,40,0,train
2,576,7,0,train
2,36,116,0,train
2,530,5,0,train
2,6,34,0,train
2,213,96,0,train
2,184,59,0,train
2,339,17,0,train
2,618,40,0,train
2,8,60,0,train
2,6,17,0,train
2,193,18,0,train
2,43,20,0,train
2,313,5,0,train
2,43,16,0,train
2,102,96,0,train
2,213,17,0,train
2,40,6,0,train
2,26,39,0,train
2,213,19,0,train
2,36,18,0,train
2,213,116,0,train
2,131,7,0,train
2,150,0,0,train
2,184,3,0,train
2,359,34,0,train
2,213,3,0,train
2,17,18,0,train
2,102,13,0,train
2,35,39,0,train
2,583,0,0,train
2,17,13,0,train
2,4,13,0,train
2,102,48,0,train
2,508,0,0,train
2,193,5,0,train
2,102,18,0,train
2,584,66,0,train
2,239,5,0,train
2,8,16,0,train
2,222,26,0,train
2,40,39,0,train
2,120,55,0,train
2,17,17,0,train
2,606,43,0,train
2,171,59,0,train
2,120,6,0,train
2,328,94,0,train
2,102,94,0,train
2,213,30,0,train
2,313,17,0,train
2,142,97,0,train
2,213,5,0,train
2,126,3,0,train
2,599,34,0,train
2,35,13,0,train
2,222,102,0,train
2,56,0,0,train
2,508,65,0,train
2,120,7,0,train
2,217,59,0,train
2,213,23,0,train
2,40,13,0,train
2,125,5,0,train
2,150,39,0,train
2,328,48,0,train
2,17,5,0,train
2,34,16,0,train
2,125,13,0,train
2,125,116,0,train
2,328,18,0,train
2,132,52,0,train
2,336,66,0,train
2,39,17,0,train
2,34,6,0,train
2,179,76,0,train
2,328,6,0,train
2,61,0,0,train
2,150,59,0,train
2,120,18,0,train
2,125,52,0,train
2,222,71,0,train
2,36,6,0,train
2,131,37,0,train
2,213,0,0,train
2,339,13,0,train
2,35,5,0,train
2,125,3,0,train
2,217,26,0,train
2,328,52,0,train
2,328,59,0,train
2,323,3,0,train
2,380,116,0,train
2,193,16,0,train
2,217,14,0,train
2,43,7,0,train
2,17,39,0,train
2,213,48,0,train
2,328,39,0,train
2,618,0,0,train
2,17,52,0,train
2,102,37,0,train
2,131,6,0,train
2,150,3,0,train
2,328,17,0,train
2,606,5,0,train
2,213,16,0,train
2,170,3,0,train
2,20,37,0,train
2,142,26,0,train
2,6,116,0,train
2,471,116,0,train
2,328,96,0,train
2,120,76,0,train
2,70,34,0,train
2,142,27,0,train
2,222,18,0,train
2,102,59,0,train
2,190,56,0,train
2,582,0,0,train
2,34,66,0,train
2,125,37,0,train
2,213,39,0,train
2,217,39,0,train
2,6,52,0,train
2,239,52,0,train
2,472,7,0,train
2,214,34,0,train
2,217,7,0,train
2,377,7,0,train
2,36,39,0,train
2,150,34,0,train
2,328,13,0,train
2,102,39,0,train
2,380,0,0,train
2,417,41,0,train
2,234,4,0,train
2,35,69,0,train
2,138,101,0,train
2,293,46,0,train
2,26,118,0,train
2,466,95,0,train
2,412,32,0,train
2,85,101,0,train
2,483,46,0,train
2,544,103,0,train
2,504,94,0,train
2,269,90,0,train
2,214,107,0,train
2,107,112,0,train
2,98,101,0,train
2,114,2,0,train
2,425,43,0,train
2,604,12,0,train
2,164,43,0,train
2,310,11,0,train
2,498,98,0,train
2,606,86,0,train
2,224,79,0,train
2,345,49,0,train
2,134,43,0,train
2,147,72,0,train
2,135,7,0,train
2,541,45,0,train
2,562,70,0,train
2,611,20,0,train
2,107,59,0,train
2,293,96,0,train
2,549,39,0,train
2,570,115,0,train
2,456,13,0,train
2,253,63,0,train
2,617,115,0,train
2,537,62,0,train
2,517,99,0,train
2,189,14,0,train
2,562,11,0,train
2,415,76,0,train
2,483,41,0,train
2,249,68,0,train
2,587,70,0,train
2,74,114,0,train
2,402,77,0,train
2,371,120,0,train
2,262,13,0,train
2,517,91,0,train
2,258,2,0,train
2,502,107,0,train
2,401,76,0,train
2,212,58,0,train
2,101,79,0,train
2,600,7,0,train
2,21,27,0,train
2,270,76,0,train
2,157,69,0,train
2,612,41,0,train
2,224,65,0,train
2,98,2,0,train
2,351,107,0,train
2,282,24,0,train
2,561,120,0,train
2,171,78,0,train
2,566,53,0,train
2,434,2,0,train
2,391,34,0,train
2,308,40,0,train
2,155,50,0,train
2,159,90,0,train
2,335,95,0,train
2,576,59,0,train
2,201,52,0,train
2,350,57,0,train
2,534,98,0,train
2,246,16,0,train
2,158,48,0,train
2,295,28,0,train
2,238,91,0,train
2,145,103,0,train
2,247,55,0,train
2,581,91,0,train
2,484,52,0,train
2,398,114,0,train
2,367,55,0,train
2,368,49,0,train
2,138,56,0,train
2,315,68,0,train
2,221,78,0,train
2,497,52,0,train
2,553,77,0,train
2,480,52,0,train
2,339,103,0,train
2,495,55,0,train
2,558,46,0,train
2,19,57,0,train
2,267,52,0,train
2,85,120,0,train
2,143,33,0,train
2,133,53,0,train
2,225,63,0,train
2,186,11,0,train
2,26,55,0,train
2,474,34,0,train
2,588,84,0,train
2,461,39,0,train
2,194,53,0,train
2,109,56,0,train
2,345,56,0,train
2,335,27,0,train
2,155,113,0,train
2,521,43,0,train
2,327,41,0,train
2,115,20,0,train
2,325,70,0,train
2,438,99,0,train
2,570,7,0,train
2,595,58,0,train
2,436,119,0,train
2,432,116,0,train
2,523,114,0,train
2,53,2,0,train
2,348,91,0,train
2,98,103,0,train
2,321,86,0,train
2,410,68,0,train
2,156,115,0,train
2,403,24,0,train
2,373,55,0,train
2,10,55,0,train
2,316,79,0,train
2,398,2,0,train
2,562,2,0,train
2,613,86,0,train
2,606,57,0,train
2,281,97,0,train
2,381,114,0,train
2,555,30,0,train
2,472,96,0,train
2,336,47,0,train
2,379,104,0,train
2,231,20,0,train
2,128,32,0,train
2,583,74,0,train
2,110,101,0,train
2,158,98,0,train
2,282,62,0,train
2,327,95,0,train
2,159,60,0,train
2,105,46,0,train
2,248,52,0,train
2,141,92,0,train
2,482,30,0,train
2,204,47,0,train
2,588,120,0,train
2,346,6,0,train
2,347,57,0,train
2,386,30,0,train
2,76,40,0,train
2,441,117,0,train
2,614,84,0,train
2,224,40,0,train
2,533,6,0,train
2,470,86,0,train
2,155,43,0,train
2,283,24,0,train
2,207,118,0,train
2,224,3,0,train
2,511,40,0,train
2,128,55,0,train
2,489,62,0,train
2,419,98,0,train
2,263,31,0,train
2,245,100,0,train
2,391,57,0,train
2,173,3,0,train
2,17,78,0,train
2,161,52,0,train
2,65,118,0,train
2,160,102,0,train
2,376,118,0,train
2,582,23,0,train
2,482,27,0,train
2,138,59,0,train
2,39,60,0,train
2,385,104,0,train
2,387,106,0,train
2,16,18,0,train
2,396,83,0,train
2,361,3,0,train
2,234,73,0,train
2,214,41,0,train
2,305,48,0,train
2,242,13,0,train
2,158,24,0,train
2,122,77,0,train
2,283,107,0,train
2,111,68,0,train
2,314,34,0,train
2,157,103,0,train
2,340,47,0,train
2,497,99,0,train
2,255,19,0,train
2,141,114,0,train
2,542,92,0,train
2,177,100,0,train
2,130,112,0,train
2,186,107,0,train
2,279,83,0,train
2,131,103,0,train
2,59,66,0,train
2,420,36,0,train
2,353,53,0,train
2,617,102,0,train
2,458,71,0,train
2,82,96,0,train
2,553,118,0,train
2,39,101,0,train
2,278,69,0,train
2,132,26,0,train
2,402,7,0,train
2,561,3,0,train
2,329,107,0,train
2,189,100,0,train
2,157,50,0,train
2,585,90,0,train
2,3,40,0,train
2,361,107,0,train
2,348,36,0,train
2,508,59,0,train
2,347,28,0,train
2,457,120,0,train
2,509,46,0,train
2,197,47,0,train
2,85,71,0,train
2,517,45,0,train
2,484,66,0,train
2,617,39,0,train
2,614,49,0,train
2,412,53,0,train
2,329,66,0,train
2,159,48,0,train
2,440,11,0,train
2,255,33,0,train
2,418,75,0,train
2,343,36,0,train
2,323,47,0,train
2,169,57,0,train
2,379,62,0,train
2,290,6,0,train
2,172,43,0,train
2,82,20,0,train
2,106,79,0,train
2,21,70,0,train
2,140,35,0,train
2,371,27,0,train
2,16,76,0,train
2,121,71,0,train
2,492,69,0,train
2,610,86,0,train
2,207,39,0,train
2,71,100,0,train
2,308,98,0,train
2,288,18,0,train
2,521,6,0,train
2,453,14,0,train
2,407,65,0,train
2,414,23,0,train
2,99,78,0,train
2,43,33,0,train
2,335,49,0,train
2,423,69,0,train
2,44,79,0,train
2,281,103,0,train
2,122,58,0,train
2,293,91,0,train
2,126,83,0,train
2,139,84,0,train
2,269,2,0,train
2,426,100,0,train
2,442,44,0,train
2,353,60,0,train
2,525,46,0,train
2,288,84,0,train
2,443,18,0,train
2,290,26,0,train
2,58,3,0,train
2,578,39,0,train
2,45,46,0,train
2,435,34,0,train
2,6,83,0,train
2,6,103,0,train
2,21,15,0,train
2,415,72,0,train
2,477,55,0,train
2,266,116,0,train
2,12,6,0,train
2,616,117,0,train
2,229,19,0,train
2,359,26,0,train
2,588,40,0,train
2,8,46,0,train
2,228,119,0,train
2,551,16,0,train
2,169,55,0,train
2,327,74,0,train
2,391,15,0,train
2,406,99,0,train
2,423,34,0,train
2,119,104,0,train
2,141,115,0,train
2,358,15,0,train
2,383,24,0,train
2,440,27,0,train
2,123,34,0,train
2,104,79,0,train
2,528,71,0,train
2,187,79,0,train
2,127,70,0,train
2,278,97,0,train
2,126,104,0,train
2,400,92,0,train
2,436,43,0,train
2,277,61,0,train
2,387,61,0,train
2,512,11,0,train
2,371,13,0,train
2,307,116,0,train
2,509,118,0,train
2,281,90,0,train
2,288,63,0,train
2,541,92,0,train
2,64,95,0,train
2,513,97,0,train
2,563,59,0,train
2,194,116,0,train
2,151,69,0,train
2,288,57,0,train
2,484,102,0,train
2,87,100,0,train
2,462,0,0,train
2,534,4,0,train
2,513,79,0,train
2,30,83,0,train
2,14,70,0,train
2,329,23,0,train
2,238,20,0,train
2,355,63,0,train
2,466,50,0,train
2,62,83,0,train
2,380,71,0,train
2,98,110,0,train
2,378,65,0,train
2,618,85,0,train
2,172,28,0,train
2,450,90,0,train
2,594,45,0,train
2,347,110,0,train
2,76,116,0,train
2,139,60,0,train
2,19,7,0,train
2,339,96,0,train
2,427,97,0,train
2,522,69,0,train
2,472,53,0,train
2,231,66,0,train
2,527,72,0,train
2,484,37,0,train
2,308,0,0,train
2,105,91,0,train
2,464,79,0,train
2,59,4,0,train
2,252,20,0,train
2,522,31,0,train
2,518,20,0,train
2,582,90,0,train
2,121,58,0,train
2,474,19,0,train
2,313,45,0,train
2,118,43,0,train
2,526,54,0,train
2,114,72,0,train
2,248,7,0,train
2,513,55,0,train
2,266,40,0,train
2,598,70,0,train
2,470,116,0,train
2,553,23,0,train
2,441,69,0,train
2,426,86,0,train
2,368,45,0,train
2,510,116,0,train
2,103,113,0,train
2,368,117,0,train
2,16,85,0,train
2,316,14,0,train
2,248,34,0,train
2,545,17,0,train
2,351,63,0,train
2,245,12,0,train
2,313,48,0,train
2,416,112,0,train
2,398,96,0,train
2,524,74,0,train
2,406,17,0,train
2,532,98,0,train
2,460,106,0,train
2,573,114,0,train
2,20,83,0,train
2,411,27,0,train
2,396,117,0,train
2,537,75,0,train
2,43,3,0,train
2,119,0,0,train
2,32,33,0,train
2,114,84,0,train
2,270,37,0,train
2,17,46,0,train
2,589,73,0,train
2,533,68,0,train
2,107,13,0,train
2,131,117,0,train
2,349,2,0,train
2,285,62,0,train
2,56,85,0,train
2,402,100,0,train
2,541,11,0,train
2,189,98,0,train
2,462,37,0,train
2,152,119,0,train
2,115,101,0,train
2,170,60,0,train
2,234,49,0,train
2,183,97,0,train
2,111,3,0,train
2,175,60,0,train
2,527,35,0,train
2,30,54,0,train
2,81,83,0,train
2,551,24,0,train
2,522,2,0,train
2,406,33,0,train
2,138,112,0,train
2,577,37,0,train
2,290,106,0,train
2,586,61,0,train
2,347,58,0,train
2,126,100,0,train
2,49,56,0,train
2,12,49,0,train
2,238,17,0,train
2,134,117,0,train
2,281,78,0,train
2,458,32,0,train
2,278,100,0,train
2,24,98,0,train
2,262,59,0,train
2,368,53,0,train
2,78,44,0,train
2,71,96,0,train
2,298,104,0,train
2,72,91,0,train
2,407,18,0,train
2,474,65,0,train
2,13,94,0,train
2,397,101,0,train
2,17,106,0,train
2,74,103,0,train
2,95,24,0,train
2,155,27,0,train
2,80,59,0,train
2,32,102,0,train
2,547,46,0,train
2,111,44,0,train
2,77,70,0,train
2,39,47,0,train
2,99,18,0,train
2,206,77,0,train
2,146,98,0,train
2,245,20,0,train
2,610,96,0,train
2,76,90,0,train
2,457,39,0,train
2,546,116,0,train
2,290,94,0,train
2,28,36,0,train
2,189,95,0,train
2,104,35,0,train
2,410,104,0,train
2,200,78,0,train
2,258,59,0,train
2,300,57,0,train
2,44,104,0,train
2,190,98,0,train
2,133,113,0,train
2,25,49,0,train
2,161,62,0,train
2,379,70,0,train
2,180,50,0,train
2,232,69,0,train
2,498,46,0,train
2,404,74,0,train
2,183,119,0,train
2,235,115,0,train
2,326,24,0,train
2,531,84,0,train
2,406,31,0,train
2,24,99,0,train
2,40,59,0,train
2,192,83,0,train
2,166,48,0,train
2,81,86,0,train
2,173,74,0,train
2,139,120,0,train
2,347,14,0,train
2,497,66,0,train
2,280,74,0,train
2,120,30,0,train
2,133,55,0,train
2,617,26,0,train
2,159,119,0,train
2,240,24,0,train
2,527,78,0,train
2,37,68,0,train
2,306,54,0,train
2,48,35,0,train
2,423,68,0,train
2,206,113,0,train
2,244,63,0,train
2,298,11,0,train
2,335,68,0,train
2,423,120,0,train
2,276,49,0,train
2,316,119,0,train
2,362,112,0,train
2,368,2,0,train
2,50,44,0,train
2,403,84,0,train
2,536,91,0,train
2,214,61,0,train
2,212,18,0,train
2,526,57,0,train
2,238,0,0,train
2,463,100,0,train
2,4,45,0,train
2,588,116,0,train
2,194,11,0,train
2,566,107,0,train
2,520,37,0,train
2,306,0,0,train
2,259,37,0,train
2,290,11,0,train
2,215,103,0,train
2,544,6,0,train
2,476,49,0,train
2,134,19,0,train
2,159,95,0,train
2,412,50,0,train
2,81,57,0,train
2,427,76,0,train
2,249,34,0,train
2,215,60,0,train
2,400,6,0,train
2,458,2,0,train
2,3,53,0,train
2,253,86,0,train
2,319,27,0,train
2,285,96,0,train
2,362,7,0,train
2,236,84,0,train
2,445,41,0,train
2,367,69,0,train
2,458,112,0,train
2,276,97,0,train
2,455,95,0,train
2,139,107,0,train
2,587,120,0,train
2,380,85,0,train
2,486,18,0,train
2,445,49,0,train
2,436,41,0,train
2,570,102,0,train
